office,num,cat,addr,build_area,land_area,price,lowest,result,date,status,low_per,res_per,comment
서울남부11계,2016-2632,아파트,"서울특별시 양천구 목동 0,동 2층 202호   
[도로명주소] 서울특별시 양천구  목동남로4길 6-23, 213동 2층202호",114㎡ (34.48평),39㎡ (11.8평),"240,000,000","192,000,000",,2016-08-09(10:00),배당종결,80%,,
서울서부1계,2016-50463,아파트,"서울 은평구 응암동  122-4, 명남래희안아파트 지하2층 201호   
서울특별시 은평구 불광동 0, 지하2층 201호",78㎡ (23.59평),19㎡ (5.75평),"272,000,000","272,000,000",,2016-08-09(10:00),배당종결,100%,,
서울서부8계,2016-50579,아파트,"서울특별시 마포구 도화동 0,동 5층 501호   
[도로명주소] 서울특별시 마포구  도화길 28, 111동 5층 501호",85㎡ (25.71평),37㎡ (11.19평),"630,000,000","630,000,000",,2016-08-09(10:00),배당종결,100%,,
서울남부11계,2016-101850,아파트,"서울 양천구 목동  916 65층 101-6501호   
서울특별시 양천구 목동 0, 65층101-6501호",154㎡ (46.58평),18㎡ (5.44평),"1,550,000,000","1,550,000,000",,2016-08-09(10:00),배당종결,100%,,
서울북부8계,2015-21707,아파트,"서울특별시 강북구 번동  410-32 더조은홈 4층401호   
서울특별시 강북구 번동 410-32",81㎡ (24.5평),36㎡ (10.89평),"283,000,000","226,400,000",,2016-08-08(10:00),배당종결,80%,,
서울북부9계,2015-22038,아파트,"서울 강북구 미아동  1355, 미아한일유앤아이 102동 4층 401호   
서울특별시 노원구 월계동 0, 102동 4층401호",85㎡ (25.71평),41㎡ (12.4평),"342,000,000","342,000,000",,2016-08-08(10:00),배당종결,100%,,
서울북부8계,2016-2628,아파트,"서울특별시 강동구 천호동 0,동 3층 302호   
[도로명주소] 서울특별시 동대문구  천호대로89길 33, 202동 3층302호",84㎡ (25.41평),41㎡ (12.4평),"336,000,000","336,000,000",,2016-08-08(10:00),배당종결,100%,,
서울서부6계,2014-12221,아파트,"서울특별시 서대문구 홍은동 0,동 11층 1201호   
[도로명주소] 서울특별시 서대문구  홍은중앙로1길 65, 103동 11층 1201호",85㎡ (25.71평),52㎡ (15.73평),"420,000,000","336,000,000",,2016-08-02(10:00),배당종결,80%,,
서울서부6계,2015-4784,아파트,"서울특별시 은평구 응암동 0,동 6층 607호   
[도로명주소] 서울특별시 은평구  응암로 142-32, 101동 6층607호",61㎡ (18.45평),2㎡ (0.6평),"235,000,000","150,400,000",,2016-08-02(10:00),배당종결,64%,,
서울서부3계,2015-14651,아파트,"서울특별시 은평구 갈현동 0,층 101호   
[도로명주소] 서울특별시 은평구  갈현로2길 7, 1층101호",85㎡ (25.71평),33㎡ (9.98평),"267,000,000","213,600,000",,2016-08-02(10:00),배당종결,80%,,
서울서부6계,2016-673,아파트,"서울특별시 용산구 이촌동 0,동 18층 1801호   
[도로명주소] 서울특별시 용산구  이촌로2가길 66, 102동 18층1801호",60㎡ (18.15평),19㎡ (5.75평),"685,000,000","548,000,000",,2016-08-02(10:00),배당종결,80%,,
서울서부6계,2016-901,아파트,"서울 서대문구 홍은동  265-49, 그랜드아파트 에이동 6층 601호   
서울특별시 서대문구 연희동 0, 에이동 6층601호",63㎡ (19.06평),31㎡ (9.38평),"192,000,000","153,600,000",,2016-08-02(10:00),배당종결,80%,,
서울서부3계,2016-2563,아파트,"서울특별시 서대문구 북가좌동  336-4  1층102호   
서울특별시 서대문구 북가좌동 336-4",81㎡ (24.5평),35㎡ (10.59평),"260,000,000","208,000,000",,2016-08-02(10:00),배당종결,80%,,
서울동부3계,2015-8302,아파트,"서울 성동구 용답동  252, 덕현해밀 8층 802호   
서울특별시 성동구 용답동 0, 8층802호",73㎡ (22.08평),38㎡ (11.49평),"380,000,000","304,000,000",,2016-08-01(10:00),배당종결,80%,,
서울동부3계,2015-11520,아파트,"서울 성동구 용답동  252, 덕현해밀 3층 301호   
서울특별시 성동구 용답동 0, 3층301호",85㎡ (25.71평),45㎡ (13.61평),"427,000,000","341,600,000",,2016-08-01(10:00),배당종결,80%,,
서울동부3계,2015-11520,아파트,"서울 성동구 용답동  252, 덕현해밀 4층 401호   
서울특별시 성동구 용답동 0, 4층401호",85㎡ (25.71평),45㎡ (13.61평),"427,000,000","341,600,000",,2016-08-01(10:00),배당종결,80%,,
서울북부6계,2015-15962,아파트,"서울특별시 노원구 공릉동  230  10동 1층101호   
서울특별시 노원구 공릉동 230",62㎡ (18.75평),69㎡ (20.87평),"300,000,000","300,000,000",,2016-08-01(10:00),배당종결,100%,,
서울북부6계,2016-448,아파트,"서울특별시 동대문구 장안동 0,동 20층 2001호   
[도로명주소] 서울특별시 동대문구  장안벚꽃로1길 7, 1008동 20층2001호",133㎡ (40.23평),66㎡ (19.96평),"815,000,000","652,000,000",,2016-08-01(10:00),배당종결,80%,,
서울북부5계,2016-4518,아파트,"서울특별시 중랑구 신내동 0,동 11층 1101호   
[도로명주소] 서울특별시 중랑구  신내로21길 16, 506동 11층1101호",103㎡ (31.16평),57㎡ (17.24평),"517,000,000","413,600,000",,2016-08-01(10:00),배당종결,80%,,
서울중앙7계,2015-103556,아파트,"서울특별시 강남구 논현동 267-18층302호   
[도로명주소]   봉은사로51길 40-0",131㎡ (39.63평),59㎡ (17.85평),"1,030,000,000","824,000,000",,2016-07-28(10:00),배당종결,80%,,
서울중앙7계,2016-100905,아파트,"서울특별시 강남구 대치동 893동 13층 1301호   
[도로명주소]   삼성로85길 11-0",136㎡ (41.14평),50㎡ (15.12평),"1,300,000,000","1,040,000,000",,2016-07-28(10:00),배당종결,80%,,
서울서부4계,2015-8823,아파트,"서울 용산구 이촌동  302-62 5층 503호   
서울특별시 용산구 이촌동 0, 5층503호",250㎡ (75.62평),81㎡ (24.5평),"1,010,000,000","808,000,000",,2016-07-26(10:00),배당종결,80%,,
서울서부4계,2015-10130,아파트,"서울 용산구 후암동  302 3층 303호   
서울특별시 용산구 후암동 0, 3층303호",111㎡ (33.58평),59㎡ (17.85평),"540,000,000","540,000,000",,2016-07-26(10:00),배당종결,100%,,
서울중앙9계,2016-1824,아파트,"서울특별시 관악구 신림동 1693동 14층1403호   
[도로명주소]   호암로 417-0",42㎡ (12.7평),40㎡ (12.1평),"160,000,000","160,000,000",,2016-07-26(10:00),배당종결,100%,,
서울중앙9계,2016-101090,아파트,"서울특별시 서초구 반포동  18-1 래미안퍼스티지 124동 26층2601호   
서울특별시 서초구 반포동 18-1",222㎡ (67.15평),99㎡ (29.95평),"2,810,000,000","2,810,000,000",,2016-07-26(10:00),배당종결,100%,,
서울동부2계,2014-18753,아파트,"서울특별시 강동구 천호동 0,동 1층 101호   
[도로명주소] 서울특별시 강동구  천호옛12길 27, 102동 1층 101호",85㎡ (25.71평),48㎡ (14.52평),"418,000,000",0,,2016-07-25(14:00),배당종결,0%,,
서울북부3계,2015-4412,아파트,"서울특별시 성북구 종암동 0,동 6층 602호   
[도로명주소] 서울특별시 성북구  종암로5길 26, 101동 6층 602호",76㎡ (22.99평),30㎡ (9.07평),"316,000,000","316,000,000",,2016-07-25(10:00),배당종결,100%,,
서울북부3계,2016-2031,아파트,"서울특별시 중랑구 신내동 493-158층301호   
[도로명주소]   용마산로117길 24-0",98㎡ (29.64평),40㎡ (12.1평),"320,000,000","320,000,000",,2016-07-25(10:00),배당종결,100%,,
서울북부3계,2016-2109,아파트,"서울특별시 동대문구 답십리동 0,동 11층 1102호   
[도로명주소] 서울특별시 동대문구  답십리로56길 21, 104동 11층1102호",115㎡ (34.79평),32㎡ (9.68평),"490,000,000","392,000,000",,2016-07-25(10:00),배당종결,80%,,
서울동부5계,2016-50188,아파트,"서울특별시 송파구 오금동 0,동 6층 602호   
[도로명주소] 서울특별시 송파구  오금로32길 10, 3동 6층602호",169㎡ (51.12평),101㎡ (30.55평),"843,000,000","843,000,000",,2016-07-25(10:00),배당종결,100%,,
서울남부9계,2015-16467,아파트,"서울특별시 관악구 봉천동 0,동 10층 1005호   
[도로명주소] 서울특별시 양천구  중앙로29길 55, 5동 10층1005호",70㎡ (21.17평),44㎡ (13.31평),"250,000,000","200,000,000",,2016-07-20(10:00),배당종결,80%,,
서울남부9계,2015-19039,아파트,"서울특별시 강서구 방화동 0,동 11층 1106호   
[도로명주소] 서울특별시 강서구  방화대로48길 40, 215동 11층1106호",40㎡ (12.1평),21㎡ (6.35평),"202,000,000","202,000,000",,2016-07-20(10:00),배당종결,100%,,
서울중앙6계,2016-869,아파트,"서울 강남구 대치동  511, 한보미도맨션 207동 9층 906호   
서울특별시 강남구 삼성동 0, 207동 9층906호",201㎡ (60.8평),111㎡ (33.58평),"2,600,000,000","2,080,000,000",,2016-07-20(10:00),배당종결,80%,,
서울중앙3계,2015-14250,아파트,"서울특별시 관악구 봉천동 0,동 4층 410호   
[도로명주소] 서울특별시 관악구  은천로39길 56, 3동 4층410호",58㎡ (17.54평),46㎡ (13.91평),"251,000,000","200,800,000",,2016-07-19(10:00),배당종결,80%,,
서울중앙3계,2015-15536,아파트,"서울 서초구 서초동  1685-3, 아크로비스타 16층 에이-1601호   
서울특별시 서초구 서초동 0, 16층에이-1601호",152㎡ (45.98평),24㎡ (7.26평),"1,570,000,000","1,570,000,000",,2016-07-19(10:00),배당종결,100%,,
서울중앙3계,2015-104832,아파트,"서울특별시 강남구 개포동  660-2  100동 5층508호   
서울특별시 강남구 개포동 660-2",21㎡ (6.35평),28㎡ (8.47평),"380,000,000","380,000,000",,2016-07-19(10:00),배당종결,100%,,
서울동부2계,2015-10442,아파트,"서울특별시 송파구 장지동  879 위례22단지 2205동 9층901호   
서울특별시 송파구 장지동 879",52㎡ (15.73평),,"380,000,000","380,000,000",,2016-07-18(10:00),배당종결,100%,,
서울동부2계,2015-11391,아파트,"서울특별시 송파구 장지동  901 위례24단지 2405동 7층705호   
서울특별시 송파구 장지동 901",52㎡ (15.73평),,"500,000,000","500,000,000",,2016-07-18(10:00),배당종결,100%,,
서울동부7계,2015-53456,아파트,"서울특별시 마포구 상암동 0,동 18층 1811호   
[도로명주소] 서울특별시 강동구  상암로 11, 101동 18층1811호",73㎡ (22.08평),22㎡ (6.65평),"480,000,000","384,000,000",,2016-07-18(10:00),배당종결,80%,,
서울중앙11계,2011-6237,아파트,서울특별시 서초구 양재동  315-5,3144㎡ (951.06평),684㎡ (206.91평),"16,079,299,800","16,079,299,800",,2016-07-14(10:00),배당종결,100%,,
서울남부6계,2013-25245,아파트,"서울특별시 양천구 신정동 0, 305동 2층 202호",85㎡ (25.71평),37㎡ (11.19평),"409,000,000","409,000,000",,2016-07-13(10:00),배당종결,100%,,
서울남부6계,2015-17293,아파트,"서울특별시 구로구 온수동 97-2층503호   
[도로명주소]   부일로1길 136-9",95㎡ (28.74평),56㎡ (16.94평),"290,000,000","232,000,000",,2016-07-13(10:00),배당종결,80%,,
서울서부2계,2014-20789,아파트,"서울특별시 용산구 이촌동 0,동 13층 1302호   
[도로명주소] 서울특별시 용산구  이촌로64길 15, 105동 13층 1302호",134㎡ (40.53평),20㎡ (6.05평),"1,672,000,000","1,337,600,000",,2016-07-12(10:00),배당종결,80%,,
서울남부10계,2014-26542,아파트,"서울 금천구 독산동  960-11 지층 101호   
서울특별시 금천구 독산동 0, 지층 101호",73㎡ (22.08평),16㎡ (4.84평),"179,000,000","73,318,000",,2016-07-12(10:00),배당종결,41%,,
서울중앙2계,2016-1220,아파트,"서울특별시 강남구 논현동 79-5층103호   
[도로명주소]   학동로31길 29-0",28㎡ (8.47평),121㎡ (36.6평),"134,000,000","134,000,000",,2016-07-07(10:00),배당종결,100%,,
서울중앙10계,2013-21766,아파트,"서울특별시 성북구 돈암동  603  105동 11층 1101호   
서울특별시 성북구 돈암동 603",85㎡ (25.71평),,"380,000,000",0,,2016-07-06(10:00),배당종결,0%,,
서울중앙10계,2013-43995,아파트,"서울특별시 성북구 종암동 80동 11층 1103호   
[도로명주소]   종암로25길 30",60㎡ (18.15평),30㎡ (9.07평),"310,000,000","248,000,000",,2016-07-06(10:00),배당종결,80%,,
서울중앙10계,2016-2230,아파트,"서울특별시 서초구 서초동  1686-9 서초교대이편한세상 101동 2층203호   
서울특별시 서초구 서초동 1686-9",85㎡ (25.71평),42㎡ (12.7평),"1,060,000,000","848,000,000",,2016-07-06(10:00),배당종결,80%,,
서울남부5계,2014-6210,아파트,"서울 양천구 목동  907-12, 부영그린타운1차 23층 2302호   
서울특별시 양천구 목동 0, 23층 2302호",133㎡ (40.23평),17㎡ (5.14평),"700,000,000","560,000,000",,2016-07-05(10:00),배당종결,80%,,
서울중앙1계,2015-10463,아파트,"서울특별시 서초구 잠원동 0,동 11층 1104호   
[도로명주소] 서울특별시 서초구  잠원로 166-17, 2동 11층1104호",85㎡ (25.71평),39㎡ (11.8평),"900,000,000","720,000,000",,2016-07-05(10:00),배당종결,80%,,
서울남부5계,2015-13628,아파트,"서울특별시 양천구 신월동  142-14  104동 4층404호   
서울특별시 양천구 신월동 142-14",90㎡ (27.22평),89.67㎡ (27.13평),"255,000,000","255,000,000",,2016-07-05(10:00),배당종결,100%,,
서울서부1계,2015-50633,아파트,"서울특별시 마포구 토정동 0,동 1층 102호   
[도로명주소] 서울특별시 마포구  토정로 167, 102동 1층 102호",60㎡ (18.15평),31㎡ (9.38평),"476,000,000","476,000,000",,2016-07-05(10:00),배당종결,100%,,
서울서부1계,2016-50135,아파트,"서울특별시 서대문구 연희동 0,층 601호   
[도로명주소] 서울특별시 서대문구  연희로16길 4, 6층 601호",77㎡ (23.29평),29㎡ (8.77평),"280,000,000","280,000,000",,2016-07-05(10:00),배당종결,100%,,
서울동부6계,2014-4020,아파트,"서울 강동구 둔촌동  556, 둔촌동 암펠로스타워 10층 1001호   
서울특별시 강동구 명일동 0, 10층 1001호",115㎡ (34.79평),46㎡ (13.91평),"480,000,000",0,,2016-07-04(10:00),배당종결,0%,,
서울북부1계,2015-21080,아파트,"서울 노원구 월계동  947, 롯데캐슬 루나 107동 4층 403호   
서울특별시 노원구 월계동 0, 107동 4층403호",60㎡ (18.15평),37㎡ (11.19평),"363,000,000","290,400,000",,2016-07-04(10:00),배당종결,80%,,
서울북부1계,2016-2406,아파트,"서울특별시 노원구 하계동 255-1,동 5층501호   
[도로명주소]   노원로 214-0",134㎡ (40.53평),67㎡ (20.27평),"610,000,000","610,000,000",,2016-07-04(10:00),배당종결,100%,,
서울중앙4계,2015-10722,아파트,"서울 강남구 역삼동  755-1, 개나리푸르지오 303동 5층 502호   
서울특별시 강남구 역삼동 0, 303동 5층502호",133㎡ (40.23평),61㎡ (18.45평),"1,470,000,000","1,176,000,000",,2016-06-30(10:00),배당종결,80%,,
서울중앙4계,2016-2773,아파트,"서울특별시 강남구 개포동 0,동 2층 202호   
[도로명주소] 서울특별시 강남구  개포로 303, 105동 2층202호",177㎡ (53.54평),98㎡ (29.64평),"1,352,000,000","1,352,000,000",,2016-06-30(10:00),배당종결,100%,,
서울서부6계,2015-3057,아파트,"서울특별시 서대문구 홍제동 82동 2층 202호   
[도로명주소]   통일로25길 30-0",120㎡ (36.3평),58㎡ (17.54평),"516,000,000","412,800,000",,2016-06-28(10:00),배당종결,80%,,
서울서부3계,2015-13573,아파트,"서울특별시 은평구 증산동 0,층 201호   
[도로명주소] 서울특별시 은평구  증산로21길 38-3, 2층201호",71㎡ (21.48평),26㎡ (7.86평),"203,000,000","162,400,000",,2016-06-28(10:00),배당종결,80%,,
서울남부3계,2016-575,아파트,"서울특별시 양천구 목동 0,동 10층 1006호   
[도로명주소] 서울특별시 양천구  목동동로 350, 514동 10층1006호",95㎡ (28.74평),55㎡ (16.64평),"971,000,000","971,000,000",,2016-06-28(10:00),배당종결,100%,,
서울서부6계,2016-1584,아파트,"서울 용산구 한강로3가  63-389, 용산시티파크 1단지 32층 102-3203호   
서울특별시 용산구 서빙고동 0, 32층102-3203호",182㎡ (55.05평),42㎡ (12.7평),"1,720,000,000","1,720,000,000",,2016-06-28(10:00),배당종결,100%,,
서울동부1계,2015-53005,아파트,"서울특별시 송파구 송파동 151동 8층802호   
[도로명주소]   가락로 192-0",85㎡ (25.71평),59㎡ (17.85평),"620,000,000","496,000,000",,2016-06-27(10:00),배당종결,80%,,
서울서부4계,2015-300,아파트,"서울 용산구 서빙고동  241-21 1층 102호   
서울특별시 용산구 이촌동 0, 12동 1층 102호",227㎡ (68.67평),86㎡ (26.01평),"1,650,000,000","1,320,000,000",,2016-06-21(10:00),배당종결,80%,,
서울중앙9계,2015-9852,아파트,"서울 강남구 삼성동  144-14, 채널리저브 10층 101-1004호   
서울특별시 강남구 삼성동 0, 10층101-1004호",85㎡ (25.71평),12㎡ (3.63평),"800,000,000","800,000,000",,2016-06-21(10:00),배당종결,100%,,
