office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0
서울북부3계,2018-101949,2018,아파트,서울특별시 노원구 월계동 780,"서울특별시 노원구  월계로45가길 89, 302동 7층705호",월계동,0,302동,705호,7.0,,49.77,24.356,243000000,194400000,245470000.0,2018-12-10,2018,12,10,배당종결,80,101.01646090534979,,4~7층,소형,1,201812,1,0,노원구,서울특별시 노원구 월계동
서울중앙10계,2018-2173,2018,아파트,"서울 종로구 평창동  108, 평창동 롯데캐슬 로잔 105동 5층 501호",서울특별시 종로구 평창문화로 156,평창동,108,평창동,501호,5.0,,219.775,145.557,1800000000,1440000000,1453900000.0,2018-12-05,2018,12,5,배당종결,80,80.77222222222223,,4~7층,초대형,1,201812,1,0,종로구,서울특별시 종로구 평창동
서울남부10계,2018-101397,2018,아파트,서울특별시 강서구 방화동 839,"서울특별시 강서구  방화대로48길 40, 217동 15층1509호",방화동,0,217동,1509호,15.0,,49.77,26.69,340000000,340000000,373999900.0,2018-12-04,2018,12,4,배당종결,100,109.9999705882353,,13~20층,소형,1,201812,1,0,강서구,서울특별시 강서구 방화동
서울남부4계,2018-630,2018,아파트,서울특별시 구로구 개봉동 60-101,"서울특별시 구로구  고척로 85, 101동 18층1803호",고척동,0,101동,1803호,18.0,,132.68,54.05,360000000,360000000,361390000.0,2018-11-28,2018,11,28,배당종결,100,100.3861111111111,,13~20층,대형,1,201811,1,0,구로구,서울특별시 구로구 고척동
서울동부6계,2018-675,2018,아파트,"서울 송파구 거여동  28, 쌍용스윗닷홈거여역1차 102동 6층 605호",서울특별시 송파구 오금로62길 10,거여동,28,102동,605호,6.0,,105.2,64.65,664000000,664000000,729000000.0,2018-11-26,2018,11,26,배당종결,100,109.78915662650604,,4~7층,대형,1,201811,1,0,송파구,서울특별시 송파구 거여동
서울중앙2계,2018-1484,2018,아파트,"서울 동작구 신대방동  721, 스마티움 3층 315호",서울특별시 동작구 보라매로19길 8,신대방동,721,,315호,3.0,,13.46,9.65,133000000,106400000,130270000.0,2018-11-22,2018,11,22,배당종결,80,97.94736842105263,,지하~3층,소형,1,201811,1,0,동작구,서울특별시 동작구 신대방동
서울서부3계,2018-2017,2018,아파트,"서울 용산구 한강로3가  63-389, 용산시티파크 1단지 9층 101-903호",서울특별시 용산구 서빙고로 35,한강로3가,63-389,,101-903호,9.0,,181.89,42.01,1810000000,1810000000,1833000000.0,2018-11-20,2018,11,20,배당종결,100,101.27071823204419,,8~12층,초대형,1,201811,1,0,용산구,서울특별시 용산구 한강로3가
서울동부3계,2018-743,2018,아파트,서울특별시 송파구 오금동 138,"서울특별시 송파구  성내천로 87, 101동 10층1008호",성내동,0,101동,1008호,10.0,,84.95,26.845,542000000,542000000,631999999.0,2018-11-05,2018,11,5,배당종결,100,116.60516586715868,,8~12층,중형,1,201811,1,0,강동구,서울특별시 강동구 성내동
서울중앙4계,2018-2647,2018,아파트,"서울 관악구 봉천동  1718, 벽산블루밍 208동 11층 1102호",서울특별시 관악구 은천로 93,봉천동,1718,208동,1102호,11.0,,114.97,39.12,554000000,554000000,605890000.0,2018-11-01,2018,11,1,배당종결,100,109.3664259927798,,8~12층,대형,1,201811,1,0,관악구,서울특별시 관악구 봉천동
서울동부7계,2018-19,2018,아파트,서울특별시 강동구 암사동 508,"서울특별시 강동구  상암로3길 77, 104동 7층707호",상암동,0,104동,707호,7.0,,84.79,28.733,639000000,639000000,766880000.0,2018-10-29,2018,10,29,배당종결,100,120.01251956181534,,4~7층,중형,1,201810,1,0,마포구,서울특별시 마포구 상암동
서울중앙7계,2018-2685,2018,아파트,"서울 서초구 방배동  752-36, 방배아크로리버 17층 101-1702호",서울특별시 서초구 방배중앙로 207-10,방배동,752-36,,101-1702호,17.0,,149.225,27.965,1400000000,1120000000,1415579000.0,2018-10-25,2018,10,25,배당종결,80,101.11278571428572,,13~20층,초대형,1,201810,1,0,서초구,서울특별시 서초구 방배동
서울북부2계,2018-101536,2018,아파트,서울특별시 노원구 공릉동 745,"서울특별시 노원구  공릉로 213, 103동 2층203호",공릉동,0,103동,203호,2.0,,114.98,35.85,500000000,500000000,541000000.0,2018-10-22,2018,10,22,배당종결,100,108.2,,지하~3층,대형,1,201810,1,0,노원구,서울특별시 노원구 공릉동
서울북부2계,2018-102096,2018,아파트,서울 성북구 길음동  635-168 1동 905호,서울특별시 성북구 길음로 141,길음동,635-168,1동,905호,9.0,,68.14,48.44,299000000,299000000,306530000.0,2018-10-22,2018,10,22,배당종결,100,102.51839464882944,,8~12층,중형,1,201810,1,0,성북구,서울특별시 성북구 길음동
서울중앙2계,2018-306,2018,아파트,서울특별시 관악구 신림동 1730동 6층602호,서울특별시 관악구 남부순환로 1430,신림동,1730,,602호,6.0,,138.64,56.371,654000000,654000000,755100000.0,2018-10-18,2018,10,18,배당종결,100,115.45871559633028,,4~7층,초대형,1,201810,1,0,관악구,서울특별시 관악구 신림동
서울중앙3계,2018-894,2018,아파트,"서울 강남구 역삼동  747-1, 조이너스 2층 201호",서울특별시 강남구 역삼로19길 12,역삼동,747-1,,201호,2.0,,84.28,50.5,722000000,577600000,705110000.0,2018-10-16,2018,10,16,배당종결,80,97.6606648199446,,지하~3층,중형,1,201810,1,0,강남구,서울특별시 강남구 역삼동
서울남부11계,2018-2421,2018,아파트,서울특별시 구로구 고척동 172-24,"서울특별시 구로구  고척로60길 20-9, 103동 4층401호",고척동,0,103동,401호,4.0,,81.16,41.131,283000000,283000000,295000000.0,2018-10-16,2018,10,16,배당종결,100,104.24028268551237,,4~7층,중형,1,201810,1,0,구로구,서울특별시 구로구 고척동
서울서부3계,2018-50764,2018,아파트,"서울 마포구 상암동  1660, 상암월드컵파크7단지 706동 13층 1303호",서울특별시 마포구 상암산로1길 92,상암동,1660,706동,1303호,13.0,,84.9,,776000000,776000000,853650000.0,2018-10-16,2018,10,16,배당종결,100,110.00644329896907,,13~20층,중형,0,201810,1,0,마포구,서울특별시 마포구 상암동
서울북부8계,2018-5010,2018,아파트,서울특별시 중랑구 묵동 387,"서울특별시 중랑구  공릉로18길 59, 103동 9층908호",공릉동,0,103동,908호,9.0,,84.709,31.466,510000000,510000000,531998000.0,2018-10-15,2018,10,15,배당종결,100,104.31333333333332,,8~12층,중형,1,201810,1,0,노원구,서울특별시 노원구 공릉동
서울북부9계,2018-5171,2018,아파트,서울특별시 성북구 정릉동  266-32  3층301호,서울특별시 성북구 보국문로16다길 51,정릉동,266-32,,301호,3.0,,72.99,28.94,260000000,260000000,270000000.0,2018-10-15,2018,10,15,배당종결,100,103.84615384615385,,지하~3층,중형,1,201810,1,0,성북구,서울특별시 성북구 정릉동
서울동부1계,2018-1197,2018,아파트,"서울 강동구 천호동  565, 현대코아아파트상가 18층 1805호",서울특별시 강동구 천호대로 1095,천호동,565,,1805호,18.0,,59.9,8.7,410000000,328000000,423000000.0,2018-10-08,2018,10,8,배당종결,80,103.17073170731707,,13~20층,소형,1,201810,1,0,강동구,서울특별시 강동구 천호동
서울북부6계,2018-102218,2018,아파트,"서울 도봉구 창동  528-53, 팰리스파크 4층 401호",서울특별시 도봉구 우이천로8길 26,창동,528-53,,401호,4.0,,35.84,20.938,192000000,153600000,159600000.0,2018-10-08,2018,10,8,배당종결,80,83.125,,4~7층,소형,1,201810,1,0,도봉구,서울특별시 도봉구 창동
서울중앙4계,2018-313,2018,아파트,서울특별시 동작구 사당동 1048-8층402호,서울특별시 동작구 남부순환로257가길 4,사당동,1048-8층402,,402호,8.0,,85.63,34.95,424000000,339200000,418110000.0,2018-10-04,2018,10,4,배당종결,80,98.61084905660378,,8~12층,대형,1,201810,1,0,동작구,서울특별시 동작구 사당동
서울중앙4계,2018-100190,2018,아파트,"서울 강남구 역삼동  713-7, 래미안펜타빌 103동 3층 304호",서울특별시 강남구 역삼로 309,역삼동,713-7,103동,304호,3.0,,68.14,29.0,864000000,864000000,869000000.0,2018-10-04,2018,10,4,배당종결,100,100.5787037037037,,지하~3층,중형,1,201810,1,0,강남구,서울특별시 강남구 역삼동
서울남부8계,2018-1534,2018,아파트,"서울 강서구 화곡동  1091, 화곡푸르지오 106동 1층 102호",서울특별시 강서구 화곡로13길 107,화곡동,1091,106동,102호,1.0,,125.021,70.07,690000000,690000000,719990000.0,2018-10-02,2018,10,2,배당종결,100,104.3463768115942,,지하~3층,대형,1,201810,1,0,강서구,서울특별시 강서구 화곡동
서울남부8계,2018-1886,2018,아파트,서울특별시 강서구 내발산동 704-2,"서울특별시 강서구  우장산로4길 60, 11층1102호",내발산동,0,,1102호,11.0,,84.6,67.77,660000000,528000000,588222200.0,2018-10-02,2018,10,2,배당종결,80,89.12457575757576,,8~12층,중형,1,201810,1,0,강서구,서울특별시 강서구 내발산동
서울서부7계,2018-1953,2018,아파트,"서울 용산구 이촌동  436, 래미안첼리투스 103동 11층 1103호",서울특별시 용산구 이촌로 310,이촌동,436,103동,1103호,11.0,,124.02,50.532,2030000000,2030000000,2208990000.0,2018-10-02,2018,10,2,배당종결,100,108.81724137931035,,8~12층,대형,1,201810,1,0,용산구,서울특별시 용산구 이촌동
서울북부3계,2018-102508,2018,아파트,서울특별시 노원구 상계동 172,"서울특별시 노원구  상계로 193-14, 102동 5층512호",상계동,0,102동,512호,5.0,,59.67,28.52,330000000,330000000,342999000.0,2018-10-01,2018,10,1,배당종결,100,103.93909090909091,,4~7층,소형,1,201810,1,0,노원구,서울특별시 노원구 상계동
서울동부5계,2018-309,2018,아파트,서울특별시 강동구 암사동 509,"서울특별시 강동구  상암로 11, 110동 3층306호",상암동,0,110동,306호,3.0,,83.79,26.054,600000000,600000000,740000100.0,2018-09-17,2018,9,17,배당종결,100,123.33335000000001,,지하~3층,중형,1,201809,1,0,마포구,서울특별시 마포구 상암동
서울중앙1계,2018-3657,2018,아파트,서울특별시 강남구 도곡동  969 도곡2차 아이파크 102동 13층1301호,서울특별시 강남구 도곡로14길 28,도곡동,969,102동,1301호,13.0,,173.48,87.77799999999998,1580000000,1580000000,1955510000.0,2018-09-17,2018,9,17,배당종결,100,123.76645569620253,,13~20층,초대형,1,201809,1,0,강남구,서울특별시 강남구 도곡동
서울북부1계,2018-101048,2018,아파트,"서울 강북구 수유동  77-9, 태솔타운 5층 502호",서울특별시 강북구 도봉로71가길 30-5,수유동,77-9,,502호,5.0,,27.65,10.68,141000000,90240000,111000000.0,2018-09-17,2018,9,17,배당종결,64,78.72340425531915,,4~7층,소형,1,201809,1,0,강북구,서울특별시 강북구 수유동
서울남부4계,2018-708,2018,아파트,서울특별시 양천구 신정동 312,"서울특별시 양천구  목동서로 340, 925동 2층203호",목동,0,925동,203호,2.0,,106.93,88.6,1245000000,996000000,1383030000.0,2018-09-11,2018,9,11,배당종결,80,111.0867469879518,,지하~3층,대형,1,201809,1,0,양천구,서울특별시 양천구 목동
서울서부5계,2018-50108,2018,아파트,"서울 서대문구 북가좌동  460, 북가좌동 이랜드해가든 102동 7층 702호",서울특별시 서대문구 수색로 157,북가좌동,460,102동,702호,7.0,,84.91,44.158,540000000,540000000,611999999.0,2018-09-11,2018,9,11,배당종결,100,113.33333314814816,,4~7층,중형,1,201809,1,0,서대문구,서울특별시 서대문구 북가좌동
서울북부9계,2018-4130,2018,아파트,서울특별시 성북구 돈암동 603동 18층1802호,서울특별시 성북구 아리랑로5길 85,돈암동,603,603동,1802호,18.0,,84.81700000000002,,500000000,500000000,556820000.0,2018-09-10,2018,9,10,배당종결,100,111.36399999999999,,13~20층,중형,0,201809,1,0,성북구,서울특별시 성북구 돈암동
서울서부1계,2018-50788,2018,아파트,"서울 마포구 합정동  381-16, 케이씨씨엠파이어리버 14층 1404호",서울특별시 마포구 양화로 26,합정동,381-16,,1404호,14.0,,156.13,19.54,1184000000,1184000000,1184100000.0,2018-09-04,2018,9,4,배당종결,100,100.00844594594595,,13~20층,초대형,1,201809,1,0,마포구,서울특별시 마포구 합정동
서울남부11계,2018-101533,2018,아파트,서울특별시 구로구 오류동 338,"서울특별시 구로구  고척로 49, 201동 17층1706호",고척동,0,201동,1706호,17.0,,113.43,39.6,399000000,399000000,399389000.0,2018-08-28,2018,8,28,배당종결,100,100.09749373433583,,13~20층,대형,1,201808,1,0,구로구,서울특별시 구로구 고척동
서울남부8계,2018-43,2018,아파트,서울특별시 양천구 신정동 1273,"서울특별시 양천구  신정로 300, 501동 5층501호",신정동,0,501동,501호,5.0,,114.24,46.86,603000000,603000000,630000000.0,2018-08-21,2018,8,21,배당종결,100,104.4776119402985,,4~7층,대형,1,201808,1,0,양천구,서울특별시 양천구 신정동
서울서부7계,2018-523,2018,아파트,"서울 은평구 녹번동  279-1, 해주드림빌 102동 3층 301호",서울특별시 은평구 응암로 366,녹번동,279-1,102동,301호,3.0,,78.8,31.06,410000000,410000000,437816000.0,2018-08-21,2018,8,21,배당종결,100,106.78439024390245,,지하~3층,중형,1,201808,1,0,은평구,서울특별시 은평구 녹번동
서울중앙21계,2018-832,2018,아파트,"서울 관악구 봉천동  1718, 벽산블루밍 104동 13층 1305호",서울특별시 관악구 은천로 93,봉천동,1718,104동,1305호,13.0,,59.99,20.41,416000000,416000000,503000000.0,2018-08-14,2018,8,14,배당종결,100,120.91346153846155,,13~20층,소형,1,201808,1,0,관악구,서울특별시 관악구 봉천동
서울서부5계,2018-981,2018,아파트,서울특별시 은평구 신사동 370,"서울특별시 은평구  갈현로1길 36, 3층301호",갈현동,0,,301호,3.0,,85.75200000000002,62.732,354000000,354000000,485000000.0,2018-08-14,2018,8,14,배당종결,100,137.00564971751413,,지하~3층,대형,1,201808,1,0,은평구,서울특별시 은평구 갈현동
서울북부9계,2018-497,2018,아파트,"서울 도봉구 방학동  739, 효성하이타운 101동 5층 507호",서울특별시 도봉구 방학로11길 33,방학동,739,101동,507호,5.0,,84.87,38.33,350000000,280000000,318610000.0,2018-08-06,2018,8,6,배당종결,80,91.03142857142858,,4~7층,중형,1,201808,1,0,도봉구,서울특별시 도봉구 방학동
서울서부5계,2018-50030,2018,아파트,"서울 서대문구 북가좌동  481, 디엠씨래미안이편한세상 301동 32층 3201호",서울특별시 서대문구 수색로 100,북가좌동,481,301동,3201호,32.0,,120.95,65.64,904000000,904000000,948998000.0,2018-07-10,2018,7,10,배당종결,100,104.97765486725663,,21층 이상,대형,1,201807,1,0,서대문구,서울특별시 서대문구 북가좌동
서울남부11계,2018-100424,2018,아파트,서울특별시 영등포구 신길동 897-2,"서울특별시 영등포구  여의대방로43나길 25, 107동 10층1004호",여의도동,0,107동,1004호,10.0,,84.84,41.31,580000000,580000000,618770000.0,2018-07-10,2018,7,10,배당종결,100,106.68448275862067,,8~12층,중형,1,201807,1,0,영등포구,서울특별시 영등포구 여의도동
서울중앙4계,2018-92,2018,아파트,"서울 동작구 상도동  533, 상도엠코타운애스톤파크 211동 3층 302호",서울특별시 동작구 상도로 346-2,상도동,533,211동,302호,3.0,,120.004,76.45,938000000,938000000,1054183200.0,2018-06-14,2018,6,14,배당종결,100,112.38626865671641,,지하~3층,대형,1,201806,1,0,동작구,서울특별시 동작구 상도동
서울남부4계,2018-609,2018,아파트,서울특별시 금천구 독산동 183-1,"서울특별시 금천구  독산로78다길 52, 7층704호",독산동,0,,704호,7.0,,59.96,24.89,254000000,254000000,254110000.0,2018-06-12,2018,6,12,배당종결,100,100.04330708661418,,4~7층,소형,1,201806,1,0,금천구,서울특별시 금천구 독산동
서울북부4계,2018-619,2018,아파트,"서울특별시 성북구 삼선동2가 420,동 5층 505호","서울특별시 성북구  낙산길 243-15, 108동 5층505호",삼선동2가,420,108동,505호,5.0,,84.83,47.67,507000000,507000000,535000000.0,2018-06-04,2018,6,4,배당종결,100,105.52268244575937,,4~7층,중형,1,201806,1,0,성북구,서울특별시 성북구 삼선동2가
